ULAND;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstig;LICHT;STRZUSTAND;XGCSWGS84;YGCSWGS84
2;2017;5;10;1;3;5;3;0;1;0;0;0;0;0;8.060104896;52.85981919
2;2017;5;12;1;3;5;3;0;1;0;1;0;0;0;8.032336902;53.62282626
2;2017;5;15;1;2;8;1;0;0;0;1;0;0;0;8.992098309;52.98576611
2;2017;5;1;1;3;9;1;0;0;0;1;0;2;0;9.089099938;53.13257802
2;2017;5;19;1;3;3;6;0;1;0;0;0;0;0;8.214978669;53.02496659
2;2017;5;12;1;3;2;6;0;1;0;0;0;0;0;8.739103068;53.01125841
2;2017;5;18;1;2;1;1;0;1;0;0;1;0;0;8.44868728;53.43992105
2;2017;5;18;1;3;4;2;0;1;0;0;0;0;0;8.250293722;52.94380128
2;2017;5;0;1;3;8;1;1;0;0;0;0;2;0;10.05110034;53.3899806
2;2017;5;10;1;3;1;7;0;1;0;1;0;0;1;9.439895862;53.53044717
2;2017;5;16;1;3;4;1;0;1;0;1;0;0;0;9.322921898;53.48139838
2;2017;5;14;1;3;2;6;0;1;0;0;0;0;0;9.458445106;53.58636593
2;2017;5;21;1;3;2;6;1;0;0;0;0;1;0;9.567842392;52.73222204
2;2017;5;13;1;2;2;6;0;1;0;1;0;0;0;10.05433551;53.00374383
2;2017;5;10;1;2;3;6;0;1;0;1;0;0;0;10.61769643;53.13312684
2;2017;5;15;1;3;4;1;0;1;0;0;0;0;0;9.795942574;52.35136016
2;2017;5;13;4;3;2;6;0;1;0;0;0;0;0;9.73377032;52.4176464
2;2017;5;10;1;3;3;2;0;1;0;0;1;0;0;9.762048038;52.20599516
2;2017;5;12;4;3;6;2;0;1;1;0;0;0;0;9.720270651;52.39164978
2;2017;5;12;4;3;2;6;0;1;0;0;1;0;0;9.993039905;53.06013169
2;2017;5;18;1;3;4;6;0;1;0;0;0;0;0;9.645068345;52.3972299
2;2017;5;12;1;3;0;1;1;0;0;0;0;0;1;9.450623098;52.46736396
2;2017;5;14;1;3;5;3;1;1;0;0;0;0;0;9.611203356;52.4321034
2;2017;5;21;1;2;8;1;0;1;0;0;0;2;0;9.499002825;52.42539738
2;2017;5;17;1;2;8;7;0;1;0;0;0;0;0;10.047261;52.37480542
2;2017;5;12;1;2;2;6;0;0;0;1;0;0;0;9.595912132;52.38659476
2;2017;5;11;1;1;8;1;0;1;0;0;0;0;0;10.19224876;52.44407864
2;2017;5;15;1;3;2;6;0;1;0;0;0;0;0;9.712204978;52.42937557
2;2017;5;16;1;3;8;1;0;0;0;1;0;0;0;9.851993403;51.67878795
2;2017;5;19;1;3;5;3;1;1;0;0;0;0;0;9.072438679;52.54747536
2;2017;5;16;1;2;8;1;0;0;0;1;0;0;0;10.08607151;52.04338303
2;2017;5;22;1;3;9;6;0;1;0;0;0;2;1;10.13104541;51.88983996
2;2017;5;16;1;2;0;7;0;0;0;1;0;0;0;9.933768666;52.21526837
2;2017;5;11;1;3;2;6;0;1;0;0;0;0;0;10.12647471;51.86848152
2;2017;5;0;1;3;7;7;0;1;0;0;0;2;0;10.1617757;52.01040425
2;2017;5;15;1;2;9;1;0;0;0;1;0;0;0;10.11891282;51.57134666
2;2017;5;12;1;3;4;2;0;1;0;1;0;0;0;10.26708042;52.08757752
2;2017;5;14;1;3;5;3;0;1;0;1;0;0;0;10.3658072;52.04961246
2;2017;5;13;1;3;2;6;0;0;0;1;0;0;0;10.52991281;52.41175702
2;2017;5;13;7;3;2;6;0;1;0;0;0;0;0;8.112048525;52.59307375
2;2017;5;13;7;2;0;1;0;0;0;1;0;0;0;7.947156026;52.2550378
2;2017;5;12;7;1;2;6;1;0;0;0;1;0;0;7.960560319;52.68046064
2;2017;5;14;7;3;3;6;1;0;0;0;0;0;0;8.054096266;52.27673274
2;2017;5;11;7;3;0;7;0;1;0;0;0;0;0;8.036630023;52.29084482
2;2017;5;12;7;2;5;3;1;1;0;0;0;0;0;8.040249155;52.27304554
2;2017;5;10;7;3;2;6;0;1;0;0;1;0;0;7.449772539;53.32245416
2;2017;5;9;7;2;5;3;1;1;0;0;0;0;0;7.220085194;53.13493275
2;2017;5;14;7;3;5;3;0;1;0;1;0;0;0;6.917300354;52.45311107
2;2017;5;19;7;3;5;3;0;1;0;0;0;0;0;7.347539574;52.51719744
2;2017;5;11;7;3;5;3;1;1;0;0;0;0;0;7.314164727;52.51518405
2;2017;5;14;7;3;5;3;1;1;0;0;0;0;0;7.569029807;53.67470742
2;2017;5;1;7;3;9;6;0;1;0;0;0;2;0;7.606203307;53.34357725
2;2017;5;16;7;3;0;6;0;1;0;0;0;0;0;7.490917472;53.53943042
2;2017;5;15;7;3;4;2;0;1;0;0;0;0;0;7.391352765;53.47986518
2;2017;5;15;7;3;5;3;1;1;0;0;0;0;0;7.789170226;53.02680097
2;2017;5;13;7;3;2;2;0;1;0;0;0;0;0;8.94057293;53.19454011
2;2017;5;14;7;3;8;7;0;1;0;0;0;0;0;8.599448005;53.2786097
2;2017;5;19;7;2;0;1;0;0;0;1;0;0;0;9.020462029;52.96188952
2;2017;5;10;7;3;0;2;1;1;0;0;0;0;0;9.141990836;52.98875827
2;2017;5;9;7;3;4;6;0;1;0;0;0;0;0;8.037165019;53.29234036
2;2017;5;12;7;3;2;6;0;1;0;0;0;0;0;8.064655385;53.12348404
2;2017;5;17;7;3;2;6;0;1;0;0;0;0;0;8.71668567;52.99498068
2;2017;5;15;7;2;1;5;0;1;0;1;0;0;0;8.325787464;52.45310152
2;2017;5;3;7;3;9;1;0;1;0;0;0;2;0;8.603483487;52.52855522
2;2017;5;23;7;3;0;7;1;0;0;0;0;2;0;8.49422181;53.50615374
2;2017;5;13;7;3;2;6;0;1;0;0;0;0;0;8.448137016;53.34363039
2;2017;5;13;7;2;8;1;0;0;0;1;0;0;0;8.879385841;53.42864728
2;2017;5;13;7;3;2;6;0;1;0;0;0;0;0;8.602747381;53.48426083
2;2017;5;11;7;3;5;2;1;1;0;0;0;0;0;10.0193802;53.2579159
2;2017;5;21;7;2;8;1;0;1;0;0;0;1;0;10.14816813;53.33812746
2;2017;5;18;7;2;2;6;0;1;0;1;0;0;0;9.459858268;53.42985781
2;2017;5;11;7;3;2;6;0;1;0;0;0;0;0;9.89386248;52.95965575
2;2017;5;14;7;3;7;7;0;0;0;1;0;0;0;10.05053449;53.13414688
2;2017;5;16;7;2;4;6;0;0;0;1;1;0;0;11.179835;52.9162414
2;2017;5;13;7;3;5;1;0;1;0;0;1;0;0;9.832595626;52.65660045
2;2017;5;19;7;2;9;6;0;1;0;0;0;0;0;10.09897744;52.54887814
2;2017;5;23;7;2;1;5;0;1;0;0;0;2;0;10.06023018;52.65507526
2;2017;5;16;7;3;0;7;1;1;0;0;0;0;0;10.05906943;52.62041747
2;2017;5;14;7;3;6;4;0;1;1;0;0;0;0;10.0865713;52.62442501
2;2017;5;12;7;3;5;2;0;1;0;0;0;0;0;10.01547762;52.67746661
2;2017;5;12;7;3;2;2;0;1;0;0;0;0;0;9.514785026;52.28343405
2;2017;5;17;7;3;8;1;1;1;0;0;0;0;0;9.977290356;52.37491531
2;2017;5;23;7;2;0;1;1;0;0;0;0;2;0;9.526682013;52.51264483
2;2017;5;16;7;3;2;2;0;1;0;0;0;0;0;9.733370984;52.42060429
2;2017;5;9;7;3;2;6;0;1;0;0;0;0;0;9.746584576;52.60005787
2;2017;5;19;7;3;5;3;0;1;0;0;0;0;0;9.905414282;51.66786538
2;2017;5;17;7;3;4;1;0;1;0;0;1;0;0;10.06808939;51.74059343
2;2017;5;13;7;2;8;1;0;0;0;1;0;0;0;10.01349688;51.65785609
2;2017;5;11;7;3;2;6;0;1;0;1;0;0;0;9.225845931;52.65544239
2;2017;5;14;7;3;9;7;0;1;0;0;0;0;0;9.833288143;52.18357478
2;2017;5;11;7;2;7;7;0;0;0;1;0;0;0;9.478676204;51.77522909
2;2017;5;17;7;3;2;6;0;1;0;1;0;0;0;10.21855733;51.61531035
2;2017;5;17;7;3;2;6;0;1;0;0;0;0;0;10.72350147;52.36725491
2;2017;5;15;4;3;2;6;0;1;0;0;1;0;0;9.788396774;52.45574223
2;2017;5;19;7;3;5;3;0;1;0;0;0;0;0;10.55488452;52.16247417
2;2017;5;13;7;3;9;7;0;1;0;0;0;0;0;10.64943199;52.02877271
2;2017;5;11;7;3;1;5;0;1;0;0;0;0;0;10.22248871;52.26937118
2;2017;5;15;7;3;0;7;0;0;0;1;0;0;0;10.48045028;51.79744922
2;2017;5;12;7;2;8;1;0;0;0;1;0;0;0;10.29843149;51.86370003
2;2017;5;11;7;3;3;7;0;1;0;0;0;0;0;10.45496562;52.2852142
2;2017;5;14;6;3;9;1;0;1;0;0;0;0;0;8.119657092;52.07857458
2;2017;5;14;6;3;4;6;0;1;0;0;1;0;0;7.996676944;52.06166358
2;2017;5;16;6;3;2;6;0;1;0;0;0;0;0;7.953476341;52.68081059
2;2017;5;13;6;3;0;1;1;0;0;0;0;0;0;8.031346557;52.27117635
2;2017;5;15;6;2;9;7;0;1;0;0;0;0;0;7.575117631;53.1691622
2;2017;5;7;6;3;4;2;0;1;0;0;0;0;0;7.543108958;53.26205049
2;2017;5;19;6;3;4;6;1;1;0;0;0;0;0;7.493869343;53.23672759
2;2017;5;19;6;3;4;2;1;1;0;0;0;0;0;7.276697366;52.84998599
2;2017;5;11;6;3;3;6;0;1;0;0;0;0;0;7.183723836;52.34314489
2;2017;5;16;6;3;5;2;1;1;0;0;0;0;0;7.325849553;53.52869109
2;2017;5;11;6;3;1;5;0;1;0;0;0;0;0;7.680532001;53.39698986
2;2017;5;12;6;3;2;6;0;1;0;0;0;0;0;7.491548534;53.46132752
2;2017;5;15;6;2;5;2;0;1;0;0;1;0;0;8.224798004;52.49264482
2;2017;5;20;6;3;5;3;1;1;0;0;0;0;0;8.128263246;52.72974379
2;2017;5;15;6;3;2;6;0;1;0;0;0;0;0;8.003440584;53.51756618
2;2017;5;13;6;3;5;3;0;1;0;1;0;0;0;9.181447334;52.99882494
2;2017;5;10;6;3;2;6;0;1;0;0;0;0;0;8.156412767;53.28130686
2;2017;5;12;6;1;5;3;1;1;0;0;0;0;0;7.948576577;53.23402903
2;2017;5;23;6;3;5;3;0;1;0;0;0;2;0;7.997410986;53.18187343
2;2017;5;18;6;3;8;1;0;0;0;0;1;0;0;8.082558142;53.18459286
2;2017;5;15;6;2;2;2;0;1;0;1;0;0;0;8.237426811;53.15158647
2;2017;5;12;6;3;2;6;0;1;0;0;0;0;0;8.806216542;53.02801279
2;2017;5;16;6;3;4;1;0;1;0;0;0;0;0;8.691441622;52.56837039
2;2017;5;13;6;3;3;2;0;1;0;0;1;0;0;8.301439947;53.25337704
2;2017;5;13;6;3;0;1;0;0;0;1;0;0;0;8.685114664;53.84430089
2;2017;5;0;6;2;9;1;0;1;0;0;0;2;0;10.13580844;53.2280871
2;2017;5;12;6;3;0;1;1;0;0;0;0;0;1;9.716451029;53.27794573
2;2017;5;17;6;2;8;1;0;1;0;0;0;0;0;9.624757931;53.27549677
2;2017;5;14;6;3;9;1;0;0;0;1;0;0;0;9.811209436;53.29397488
2;2017;5;11;6;3;1;7;0;1;0;0;1;0;0;9.881929129;53.32890538
2;2017;5;13;6;2;9;7;0;1;0;0;0;0;0;9.510001261;53.48210837
2;2017;5;21;6;3;5;3;0;1;0;0;1;2;0;9.592971429;53.49835365
2;2017;5;19;6;3;2;6;0;1;0;0;0;0;0;9.905430919;52.99284872
2;2017;5;12;6;3;2;6;0;1;0;0;0;0;0;9.114753107;53.49534607
2;2017;5;16;6;3;2;2;0;1;0;1;0;0;0;10.62423169;53.26533285
2;2017;5;8;6;2;9;1;0;0;0;1;0;0;0;10.40230978;53.16913224
2;2017;5;16;6;3;4;2;0;1;0;0;0;0;0;10.29427969;52.84410113
2;2017;5;18;6;3;5;2;1;1;0;0;0;0;0;9.844016682;52.27398554
2;2017;5;6;6;3;2;6;0;1;0;0;1;0;0;9.781606436;52.42486677
2;2017;5;16;6;3;2;6;0;1;0;0;0;0;0;9.729881576;52.38212603
2;2017;5;19;6;3;5;2;1;1;0;0;0;0;0;9.725381646;52.32263602
2;2017;5;12;6;3;2;6;0;1;0;0;0;0;0;9.732328802;52.3115306
2;2017;5;8;6;3;8;1;0;1;0;0;0;0;0;9.604641104;52.27968128
2;2017;5;16;6;3;5;3;1;1;0;0;0;0;0;9.295163008;52.49263773
2;2017;5;7;6;3;2;6;0;1;0;0;1;0;0;9.483076162;52.29307389
2;2017;5;20;6;3;2;6;0;1;0;0;0;0;0;10.00445775;52.49891909
2;2017;5;17;6;3;4;6;1;0;0;0;1;0;0;9.828295962;52.36089108
2;2017;5;12;6;3;5;3;1;1;0;0;0;0;0;9.7336358;52.36915485
2;2017;5;11;6;3;5;2;0;1;0;0;0;0;0;9.822714927;52.406439
2;2017;5;11;6;2;8;1;0;0;0;1;0;0;0;10.50914741;51.64989093
2;2017;5;17;6;2;5;3;0;1;0;1;0;0;0;9.080775322;52.19461878
2;2017;5;16;6;2;2;6;0;1;0;1;0;0;0;9.428732882;51.88512135
2;2017;5;8;6;3;6;7;0;1;1;0;0;0;0;9.734786708;51.95093986
2;2017;5;16;6;2;2;6;0;1;0;1;1;0;0;9.359776822;52.07598632
2;2017;5;15;6;3;5;3;0;1;0;0;0;0;0;9.787451912;51.55506745
2;2017;5;14;6;3;0;7;0;1;0;0;0;0;0;9.920644145;51.55866525
2;2017;5;12;6;3;2;2;0;1;0;0;0;0;0;9.93875803;51.52905977
2;2017;5;1;6;3;9;1;0;1;0;0;0;2;0;10.3723183;52.08230612
2;2017;5;19;6;3;0;6;0;0;0;1;0;0;0;10.46191047;51.80711057
2;2017;5;18;6;3;9;1;0;0;0;1;0;0;0;10.46761099;51.80618614
2;2017;5;12;6;3;0;1;1;0;0;0;0;0;0;10.60124416;51.89191633
2;2017;5;13;6;3;2;2;0;1;0;0;0;0;0;10.46208682;51.9123711
2;2017;5;6;6;3;5;3;0;1;0;0;0;0;0;10.93217773;52.572816
2;2017;5;15;6;3;2;6;0;1;0;0;0;0;0;10.70875169;52.46480541
2;2017;5;8;6;3;3;6;0;1;0;0;0;0;0;10.45564671;52.19722979
2;2017;5;13;5;3;2;6;0;1;0;0;0;0;0;8.039911052;52.39158998
2;2017;5;15;5;2;0;7;1;0;0;0;0;0;0;8.241241797;52.22736605
2;2017;5;16;5;2;9;1;0;0;0;1;0;0;0;8.189898834;52.20912003
2;2017;5;1;5;2;8;1;0;0;0;1;0;2;0;8.118726182;52.18204719
2;2017;5;11;5;3;0;3;0;1;0;1;0;0;0;7.22699097;53.34075988
2;2017;5;14;5;2;8;1;0;0;0;1;0;0;0;7.575413225;53.09428856
2;2017;5;13;5;3;0;5;1;1;0;0;0;0;0;7.386061008;53.29943507
2;2017;5;16;5;3;2;6;1;0;0;0;1;0;0;7.27657793;52.96058837
2;2017;5;0;5;3;4;6;1;0;0;0;0;2;0;7.274113853;52.78824294
2;2017;5;14;4;3;0;1;1;0;0;0;0;0;0;8.086142988;52.10413387
2;2017;5;7;4;3;4;6;0;1;0;0;1;0;0;7.895380772;52.63079873
2;2017;5;10;5;2;4;2;0;1;0;0;0;0;0;7.328227512;53.52895489
2;2017;5;19;5;3;5;2;1;1;0;0;0;0;0;7.476194352;53.46652301
2;2017;5;14;4;3;2;6;0;1;0;0;0;0;0;8.027508961;52.27446525
2;2017;5;15;5;2;5;3;0;1;0;1;0;0;0;8.192343236;52.72515713
2;2017;5;13;4;3;5;2;1;1;0;0;0;0;0;8.008677065;52.27430045
2;2017;5;13;5;3;8;7;0;0;0;1;0;0;0;8.177266642;53.24048567
2;2017;5;13;5;2;8;1;0;0;0;1;0;0;0;8.859733842;52.73516279
2;2017;5;7;4;3;3;6;1;1;0;0;0;0;0;8.040278897;52.27295359
2;2017;5;22;5;3;4;6;1;0;0;0;0;2;0;8.195946786;53.05920314
2;2017;5;9;5;3;2;6;0;1;0;0;1;0;0;8.584967142;53.37194414
2;2017;5;9;4;3;2;6;0;1;0;0;0;0;0;7.999054629;52.29647753
2;2017;5;15;5;2;8;1;0;0;0;1;0;0;0;8.529328576;53.66257594
2;2017;5;18;4;3;5;3;0;1;0;0;0;0;0;7.295976012;53.1728444
2;2017;5;13;5;3;0;1;0;0;0;1;0;0;0;8.865919195;53.56167893
2;2017;5;18;4;3;2;6;0;1;0;0;0;0;0;7.334343287;53.16274452
2;2017;5;14;5;3;5;3;0;1;0;0;0;0;0;8.711843033;53.85297423
2;2017;5;14;4;2;4;5;0;1;0;0;1;0;0;7.63146012;52.99215993
2;2017;5;14;4;3;2;2;0;1;0;0;0;0;0;7.083682351;52.44069894
2;2017;5;13;4;3;5;3;0;1;0;0;0;0;0;7.083977174;52.44228239
2;2017;5;17;4;3;2;2;0;1;0;1;0;0;0;7.328666799;52.32845095
2;2017;5;15;4;2;4;6;0;1;0;1;0;0;0;7.443096954;53.63024231
2;2017;5;13;5;3;2;7;0;1;0;0;0;0;0;10.08026167;53.19845065
2;2017;5;15;4;3;5;3;0;1;0;0;0;0;0;7.206954509;53.54675644
2;2017;5;10;4;2;4;6;0;1;0;0;0;0;0;7.252787913;53.64845507
2;2017;5;11;5;3;5;3;0;1;0;0;0;0;0;10.19334471;53.36131325
2;2017;5;19;4;3;2;7;0;0;0;1;1;0;0;7.463409756;53.46351318
2;2017;5;10;4;3;5;2;1;1;0;0;0;0;0;7.47495819;53.4686821
2;2017;5;10;5;3;1;5;0;1;0;0;0;0;0;9.661527478;53.49008863
2;2017;5;12;4;3;5;3;0;1;0;0;0;0;0;8.650369589;53.19154809
2;2017;5;17;4;3;2;6;0;1;0;0;0;0;0;9.231209026;52.93674505
2;2017;5;18;4;3;2;2;0;1;0;0;0;0;0;8.228454739;53.20238061
2;2017;5;7;4;3;2;6;0;1;0;0;0;0;0;7.983733306;53.12732435
2;2017;5;11;4;3;5;2;1;1;0;0;0;0;0;8.230994515;53.14963283
2;2017;5;16;5;3;2;6;0;1;0;0;0;0;0;9.678726174;52.80652155
2;2017;5;15;5;3;5;3;0;1;0;0;0;0;0;9.587222675;52.8630819
2;2017;5;16;4;2;5;7;0;1;0;1;0;0;0;8.63700368;53.04659792
2;2017;5;3;5;3;9;1;0;1;0;0;0;1;0;9.181466981;53.4957815
2;2017;5;14;4;3;5;3;1;1;0;0;0;0;0;8.716487811;53.03858919
2;2017;5;23;5;2;0;1;1;0;0;0;0;2;0;9.15012214;53.48595608
2;2017;5;19;5;3;8;1;0;1;0;0;0;0;0;9.222472323;53.12116206
2;2017;5;18;4;2;5;3;1;1;0;0;0;0;0;8.592782832;53.04061842
2;2017;5;9;4;3;5;3;1;0;0;0;1;0;0;8.629832312;53.03778813
2;2017;5;14;5;3;2;6;0;1;0;0;0;0;0;11.1698799;52.95459564
2;2017;5;16;5;2;5;3;1;0;0;1;0;0;0;10.39183282;53.33320807
2;2017;5;17;4;3;9;1;0;0;0;1;0;0;0;9.546072855;53.54100945
2;2017;5;15;5;3;2;6;0;1;0;0;0;0;0;9.913609325;52.87002237
2;2017;5;15;4;2;4;2;0;1;0;1;0;0;0;9.610555869;53.41312319
2;2017;5;14;5;3;5;3;0;1;0;0;0;0;0;10.06106357;52.44912446
2;2017;5;17;4;3;5;3;0;1;0;1;0;0;0;9.322479113;53.60000038
2;2017;5;15;4;3;4;7;0;1;0;0;1;0;0;9.374004788;53.6363279
2;2017;5;14;4;3;5;3;0;1;0;0;0;0;0;9.687321495;52.86297529
2;2017;5;10;4;3;6;4;0;1;1;0;0;0;0;9.583608157;52.76217024
2;2017;5;19;4;3;5;3;1;1;0;0;0;0;0;9.590850564;52.86053191
2;2017;5;12;4;3;2;7;0;1;0;0;1;0;0;10.38805599;53.29212386
2;2017;6;16;4;3;2;6;0;1;0;0;0;0;1;10.07950973;52.99129386
2;2017;6;8;4;3;2;6;0;1;0;0;0;0;0;9.153229099;53.48506897
2;2017;6;16;4;3;5;3;0;1;0;0;0;0;1;9.776060961;52.55337699
2;2017;6;20;4;3;8;1;0;1;0;0;1;0;0;9.22427502;52.22314909
2;2017;6;18;4;3;3;6;0;1;0;0;1;0;0;9.393176882;52.32538645
2;2017;6;17;4;2;3;2;1;1;0;0;0;0;0;9.739197081;52.36820699
2;2017;6;6;4;1;4;6;0;1;0;0;1;0;0;9.964447648;52.45616154
2;2017;6;7;4;2;6;4;1;0;1;0;0;0;0;9.734865001;52.39126802
2;2017;6;18;4;3;4;1;0;1;0;0;0;0;1;10.10301526;51.78235161
2;2017;6;18;4;3;9;1;0;1;0;0;0;0;0;9.041658242;52.57157782
2;2017;6;11;4;2;5;3;1;1;0;0;0;0;0;9.062527429;52.23862908
2;2017;6;7;4;3;5;2;1;1;0;0;0;0;0;10.02424271;52.09506089
2;2017;6;17;4;3;0;6;0;1;0;0;0;0;1;9.796556019;51.98349682
2;2017;6;3;4;3;0;7;0;1;0;0;0;1;0;9.460041205;52.07281494
2;2017;6;6;3;2;9;1;0;1;0;0;0;0;0;8.314147441;52.19801143
2;2017;6;14;3;3;9;1;0;1;0;0;0;0;1;8.141438007;52.25151898
2;2017;6;16;3;3;5;3;1;0;0;0;1;0;0;8.059499572;52.14516432
2;2017;6;14;3;2;5;3;1;1;0;0;0;0;0;8.013558908;52.29554931
2;2017;6;12;3;3;4;2;1;1;0;0;0;0;1;8.040605048;52.27197758
2;2017;6;17;3;3;3;2;0;1;0;1;0;0;0;7.293795995;53.23425747
2;2017;6;16;3;3;5;2;0;1;0;0;0;0;0;7.471254075;53.32079058
2;2017;6;14;3;3;5;3;0;1;0;1;0;0;0;7.466739551;53.12857783
2;2017;6;9;3;3;8;1;0;1;0;0;0;0;0;7.512163516;53.29852171
2;2017;6;8;3;3;2;6;0;1;0;0;1;0;0;7.319120025;53.17271973
2;2017;6;14;3;3;2;6;0;1;0;0;0;0;1;7.427603071;53.33839702
2;2017;6;10;3;3;8;1;0;1;0;0;0;0;0;7.498542829;52.47036903
2;2017;6;14;3;3;4;6;0;1;0;0;0;0;0;7.560459398;52.45292614
2;2017;6;6;3;3;4;2;0;1;0;0;0;0;0;7.43047037;52.38971455
2;2017;6;17;3;3;5;3;0;1;0;0;0;0;0;7.466294952;53.47132218
2;2017;6;16;3;3;5;3;1;1;0;0;0;0;0;7.409953969;53.47546939
2;2017;6;11;3;3;0;7;0;1;0;0;1;0;0;7.712546479;53.0925701
2;2017;6;19;3;2;5;2;0;1;0;1;0;0;0;7.751280707;52.98038257
2;2017;6;18;3;3;4;6;0;1;0;0;0;0;0;8.243470938;52.63984223
2;2017;6;7;3;3;5;3;0;1;0;1;0;0;0;8.021467888;53.52424691
2;2017;6;16;3;3;3;6;0;1;0;1;0;0;0;8.793035064;53.22642903
2;2017;6;18;3;3;2;6;0;1;0;0;0;0;0;9.221259586;52.88641901
2;2017;6;20;3;3;0;7;0;0;0;1;1;0;0;8.992493252;53.03646419
2;2017;6;17;3;2;2;6;0;1;0;0;1;0;0;9.187357903;52.99664613
2;2017;6;6;3;3;2;2;0;1;0;0;0;0;0;8.050029901;53.21219928
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;0;8.802026349;53.02204424
2;2017;6;17;3;2;5;2;0;1;0;0;1;0;0;8.360304264;53.52767359
2;2017;6;15;3;2;5;3;1;1;0;0;0;0;1;8.632152225;53.05457822
2;2017;6;9;3;2;5;3;0;1;0;0;1;0;0;8.620502975;53.04802668
2;2017;6;13;3;3;2;6;0;1;0;0;0;0;0;8.630498221;53.06114885
2;2017;6;9;3;3;5;2;1;1;0;0;0;0;0;8.597918402;53.04687527
2;2017;6;7;3;3;9;6;0;1;0;0;1;0;0;8.657864662;53.67831599
2;2017;6;13;3;3;4;1;0;1;0;0;1;0;0;8.928274187;53.81709349
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;1;9.830217308;53.33063259
2;2017;6;6;3;3;8;7;0;0;0;0;1;0;0;9.689315328;52.68598482
2;2017;6;21;3;2;2;2;0;1;0;1;0;0;0;9.844738722;53.02762984
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;1;9.828396968;52.97970699
2;2017;6;16;3;3;5;3;1;1;0;0;0;0;1;9.494997121;53.17659058
2;2017;6;19;3;3;5;3;0;1;0;0;0;0;1;10.35248538;53.32682904
2;2017;6;18;3;3;8;1;0;0;0;1;0;0;0;10.27461677;52.71880129
2;2017;6;9;3;3;5;3;1;1;0;0;0;0;0;10.09135447;52.56038305
2;2017;6;16;3;3;5;2;0;1;0;0;1;0;0;9.714263744;52.36111165
2;2017;6;17;3;3;5;3;1;1;0;0;0;0;0;9.488215342;52.55638128
2;2017;6;13;3;3;5;3;0;1;0;0;0;0;0;9.968835636;52.33148052
2;2017;6;12;3;3;6;7;0;1;1;0;0;0;0;9.970764643;52.31494828
2;2017;6;13;3;3;5;2;0;1;0;0;0;0;0;9.925952026;52.50934268
2;2017;6;16;3;3;6;4;0;0;1;0;1;0;0;9.735629553;52.40308975
2;2017;6;14;3;3;2;6;0;1;0;0;0;0;0;9.633384392;52.42193813
2;2017;6;21;3;3;4;6;0;1;0;0;0;1;0;9.416191223;52.65195388
2;2017;6;16;3;2;5;3;0;1;0;0;0;0;1;9.214105602;52.68780034
2;2017;6;11;3;3;5;3;0;1;0;0;0;0;0;10.01995616;51.97810706
2;2017;6;20;3;3;3;2;0;1;0;0;0;0;0;9.435433333;52.22253303
2;2017;6;13;3;3;4;6;0;1;0;0;1;0;0;9.443295672;52.2511032
2;2017;6;16;3;2;8;7;0;0;0;0;1;0;0;9.389736434;52.06685673
2;2017;6;12;3;3;3;6;0;1;0;0;0;0;0;9.375105316;52.10365187
2;2017;6;18;3;3;8;7;0;1;0;0;0;0;0;10.13269146;51.4505111
2;2017;6;17;5;3;2;6;0;0;0;0;1;0;0;8.796145205;53.02273955
2;2017;6;8;5;3;2;6;0;1;0;0;1;0;0;8.383850794;53.05960796
2;2017;6;13;5;3;9;6;1;0;0;0;0;0;0;8.61152231;53.04922594
2;2017;6;17;5;3;2;2;0;1;0;0;1;0;0;8.523275635;53.35889114
2;2017;6;12;5;3;5;3;0;1;0;0;0;0;0;8.684463354;53.85953916
2;2017;6;1;3;2;3;1;0;1;0;0;1;2;0;9.92128732;51.64266764
2;2017;6;17;3;3;2;6;0;1;0;0;0;0;0;10.74774102;52.4607918
2;2017;6;13;5;3;6;4;0;1;1;0;0;0;0;9.680271588;53.53290379
2;2017;6;15;3;3;4;6;0;1;0;0;0;0;0;10.27445543;52.29117811
2;2017;6;10;3;3;5;3;0;1;0;0;0;0;0;10.17091712;52.3065993
2;2017;6;5;3;3;2;6;0;1;0;0;0;0;0;10.45678538;52.18665696
2;2017;6;16;3;3;8;1;0;1;0;0;0;0;0;10.52046462;52.42813301
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;0;10.57742983;52.46037523
2;2017;6;14;2;3;0;6;0;1;0;0;1;0;0;8.035033337;52.40145211
2;2017;6;19;2;3;5;2;0;1;0;1;0;0;0;8.365386424;52.13430328
2;2017;6;13;2;3;9;1;0;1;0;0;0;0;0;7.972631277;52.49968294
2;2017;6;22;2;3;0;3;1;1;0;0;0;2;0;8.040261914;52.27300588
2;2017;6;14;2;2;5;2;0;1;0;0;1;0;0;8.08258903;52.28669691
2;2017;6;17;2;1;8;1;0;0;0;1;0;0;0;7.510764685;53.27300831
2;2017;6;14;2;2;5;2;0;1;0;1;0;0;0;7.434417613;53.07985075
2;2017;6;12;2;3;3;2;1;1;0;0;0;0;0;7.350367822;53.05366742
2;2017;6;1;2;3;0;7;0;1;1;0;0;2;0;6.963399085;52.46669932
2;2017;6;10;2;3;5;3;1;0;0;0;0;0;0;7.107917053;52.78449736
